"summary_date","app_id","app_type","app_name","campaign_id","campaign_name","ad_id","ad_name","impressions","clicks","installs","spend","event_name","events_d0","events_d7","unique_events_d0","unique_events_d7"
"2022.06.16","com.super.app","android","Super App 2000","campaign_10","Super campaign 10",,,"0","88756","18","1331.005","super_event","0","0","0","0"
"2022.07.20","com.super.app","android","Super App 2000","campaign_10","Super campaign 10",,,"0","0",,"0.0","super_event",,,,
"2022.06.22","com.super.app","android","Super App 2000","campaign_10","Super campaign 10",,,"0","41336",,"1138.605","super_event",,,,
"2022.07.09","com.super.app","android","Super App 2000","campaign_10","Super campaign 10",,,"0","41214",,"3.965","super_event",,,,
"2022.07.29","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16UB6lQ","Super AD 16UB6lQ","123536","96",,"3.07385","super_event",,,,
"2022.07.10","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16SzuCz","Super AD 16SzuCz","6","0",,"0.0013000000000000002","super_event",,,,
"2022.07.09","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16cZYuD","Super AD 16cZYuD","102202","110",,"3.26235","super_event",,,,
"2022.07.12","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16cZYuD","Super AD 16cZYuD","99118","96",,"3.08165","super_event",,,,
"2022.07.23","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tDi2H","Super AD 16tDi2H","0","0","32","0.0","super_event","4","4","2","2"
"2022.06.18","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16sutOl","Super AD 16sutOl","34054","60","10","2.2321","super_event","2","2","2","2"
"2022.07.03","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16OvRBM","Super AD 16OvRBM","4154","326","2","1.04195","super_event","0","0","0","0"
"2022.06.04","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16xl9PD","Super AD 16xl9PD","2218974","3924","502","131.3182","super_event","42","54","36","40"
"2022.06.17","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_161PGNX","Super AD 161PGNX","446578","784","84","10.1569","super_event","2","2","2","2"
"2022.06.30","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1690b1k","Super AD 1690b1k","101646","20640","36","49.383100000000006","super_event","2","4","2","4"
"2022.07.25","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_160KfFb","Super AD 160KfFb","43016","4716","10","19.35115","super_event","2","2","2","2"
"2022.06.18","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1658MjI","Super AD 1658MjI","8","4",,"0.0013000000000000002","super_event",,,,
"2022.06.29","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16N7JOH","Super AD 16N7JOH","851152","816","120","53.586","super_event","12","14","12","14"
"2022.06.01","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16SmxpJ","Super AD 16SmxpJ","6","0",,"6.500000000000001E-4","super_event",,,,
"2022.07.18","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tAAuV","Super AD 16tAAuV","6014","10",,"0.2314","super_event",,,,
"2022.07.09","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16HYgnd","Super AD 16HYgnd","1024","84",,"0.23985","super_event",,,,
"2022.06.01","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16Qnvp6","Super AD 16Qnvp6","16","2",,"6.500000000000001E-4","super_event",,,,
"2022.06.06","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16dEqIN","Super AD 16dEqIN","13624","20",,"0.36855","super_event",,,,
"2022.06.17","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16xl9PD","Super AD 16xl9PD","1729970","3212","584","98.57185","super_event","64","72","56","62"
"2022.07.08","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16q1T9e","Super AD 16q1T9e","672","38",,"0.15990000000000001","super_event",,,,
"2022.06.01","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_167wQ9K","Super AD 167wQ9K","14","2",,"0.0019500000000000001","super_event",,,,
"2022.06.23","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16Mvrvm","Super AD 16Mvrvm","2222","898","2","0.5921500000000001","super_event","0","0","0","0"
"2022.07.02","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_160KfFb","Super AD 160KfFb","10700","2822","14","3.27145","super_event","0","0","0","0"
"2022.06.14","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16xl9PD","Super AD 16xl9PD","1753716","3030","546","110.62220000000002","super_event","58","66","52","56"
"2022.06.08","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_167wQ9K","Super AD 167wQ9K","34","0",,"0.006500000000000001","super_event",,,,
"2022.07.19","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1690b1k","Super AD 1690b1k","87004","18140","42","31.8487","super_event","0","2","0","2"
"2022.06.14","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16ykSc1","Super AD 16ykSc1","106","18",,"0.01755","super_event",,,,
"2022.06.12","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16N7JOH","Super AD 16N7JOH","487034","458","84","27.625","super_event","8","8","8","8"
"2022.07.07","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16z49oF","Super AD 16z49oF","9018","5962","6","4.12295","super_event","0","0","0","0"
"2022.06.25","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16Qnvp6","Super AD 16Qnvp6","3718","2288","4","1.7459","super_event","0","0","0","0"
"2022.07.14","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16ZEk4H","Super AD 16ZEk4H","53590","19320","26","21.5332","super_event","0","0","0","0"
"2022.07.27","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16DpJ5e","Super AD 16DpJ5e","198","0",,"0.0468","super_event",,,,
"2022.07.08","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_164s39k","Super AD 164s39k","190270","200",,"3.54705","super_event",,,,
"2022.06.23","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16dQRXR","Super AD 16dQRXR","92","40",,"0.031200000000000002","super_event",,,,
"2022.07.03","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16VFQT1","Super AD 16VFQT1","102310","186",,"5.53735","super_event",,,,
"2022.06.30","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16ykSc1","Super AD 16ykSc1","0","0","2","0.0","super_event","0","0","0","0"
"2022.06.23","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16L8hGR","Super AD 16L8hGR","788","348",,"0.19695000000000001","super_event",,,,
"2022.07.09","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16zXhnZ","Super AD 16zXhnZ","518","280",,"0.24375000000000002","super_event",,,,
"2022.06.17","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16iTkkR","Super AD 16iTkkR","61546","100","32","3.4989500000000002","super_event","4","8","2","6"
"2022.06.12","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16SmxpJ","Super AD 16SmxpJ","82","4","2","0.0169","super_event","0","0","0","0"
"2022.06.16","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16iiLJw","Super AD 16iiLJw","14","8",,"0.0026000000000000003","super_event",,,,
"2022.06.07","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16DJ04Y","Super AD 16DJ04Y","753600","884","138","34.9076","super_event","8","8","8","8"
"2022.06.21","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1613Cm3","Super AD 1613Cm3","1302","2",,"0.10790000000000001","super_event",,,,
"2022.06.30","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16iTkkR","Super AD 16iTkkR","0","0","4","0.0","super_event","0","0","0","0"
"2022.06.22","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16TbuLA","Super AD 16TbuLA","42998","64","8","3.24155","super_event","4","8","4","4"
"2022.07.08","com.super.app","android","Super App 2000","campaign_5","Super campaign 5","ad_5","Super AD 5",,,"46",,"super_event","2","2","2","2"
"2022.07.09","com.super.app","android","Super App 2000","campaign_5","Super campaign 5","ad_5","Super AD 5",,,"14",,"super_event","2","2","2","2"
"2022.06.26","com.super.app","android","Super App 2000","campaign_6","Super campaign 6","ad_6","Super AD 6","1665116","25344",,"12.67539","super_event",,,,
"2022.06.08","com.super.app","android","Super App 2000","campaign_6","Super campaign 6","ad_6","Super AD 6","1443114","15452",,"18.03958","super_event",,,,
"2022.06.12","com.super.app","android","Super App 2000","campaign_6","Super campaign 6","ad_6","Super AD 6","1770148","52320",,"20.963279999999997","super_event",,,,
"2022.07.28","com.super.app","android","Super App 2000","campaign_6","Super campaign 6","ad_6","Super AD 6","1932692","20932","84","26.650000000000002","super_event","4","4","4","4"
"2022.06.01","com.super.app","android","Super App 2000","campaign_6","Super campaign 6","ad_6","Super AD 6","2004048","6768","18","9.265945","super_event","0","0","0","0"
"2022.07.12","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16J5S8q","Super AD 16J5S8q","3560","8",,"0.15990000000000001","super_event",,,,
"2022.06.19","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_167wQ9K","Super AD 167wQ9K","28","0",,"0.0032500000000000003","super_event",,,,
"2022.06.03","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1613Cm3","Super AD 1613Cm3","3172","4",,"0.34385000000000004","super_event",,,,
"2022.06.08","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16iiLJw","Super AD 16iiLJw","20","4",,"0.00585","super_event",,,,
"2022.07.09","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_164s39k","Super AD 164s39k","219504","168","2","3.50545","super_event","0","0","0","0"
"2022.07.08","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16ZEk4H","Super AD 16ZEk4H","10572","2962","6","3.198","super_event","0","0","0","0"
"2022.06.13","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16sutOl","Super AD 16sutOl","24954","34","14","1.59315","super_event","6","6","2","2"
"2022.07.11","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16UB6lQ","Super AD 16UB6lQ","21916","14",,"0.624","super_event",,,,
"2022.06.17","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1613Cm3","Super AD 1613Cm3","952","2",,"0.08970000000000002","super_event",,,,
"2022.07.14","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16UB6lQ","Super AD 16UB6lQ","248636","140",,"5.78305","super_event",,,,
"2022.07.19","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16VFQT1","Super AD 16VFQT1","510156","670","2","16.19085","super_event","0","0","0","0"
"2022.06.10","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16ykSc1","Super AD 16ykSc1","54","12",,"0.01365","super_event",,,,
"2022.06.16","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16SmxpJ","Super AD 16SmxpJ","112","18",,"0.006500000000000001","super_event",,,,
"2022.06.30","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16SzuCz","Super AD 16SzuCz","14","0",,"0.00845","super_event",,,,
"2022.07.16","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16ZEk4H","Super AD 16ZEk4H","48732","17384","42","17.98095","super_event","4","4","4","4"
"2022.07.26","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_160KfFb","Super AD 160KfFb","102412","11192","36","49.754900000000006","super_event","4","4","4","4"
"2022.07.14","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1690b1k","Super AD 1690b1k","24898","8614","30","9.7656","super_event","2","2","2","2"
"2022.06.20","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16DJ04Y","Super AD 16DJ04Y","737420","962","260","37.089","super_event","28","32","22","26"
"2022.06.15","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16N7JOH","Super AD 16N7JOH","539360","394","70","25.348700000000004","super_event","2","6","2","4"
"2022.06.11","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1613Cm3","Super AD 1613Cm3","1032","0",,"0.1183","super_event",,,,
"2022.06.11","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16sutOl","Super AD 16sutOl","29446","68","8","2.1092500000000003","super_event","0","0","0","0"
"2022.07.08","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16V95hg","Super AD 16V95hg","43994","32",,"0.7715500000000001","super_event",,,,
"2022.07.11","com.super.app","android","Super App 2000","campaign_10","Super campaign 10",,,"0","41214",,"2.275","super_event",,,,
"2022.06.12","com.super.app","android","Super App 2000","campaign_10","Super campaign 10",,,"0","86902","152","1281.4750000000001","super_event","0","0","0","0"
"2022.07.01","com.super.app","android","Super App 2000","campaign_10","Super campaign 10",,,"0","41214",,"952.77","super_event",,,,
"2022.06.27","com.super.app","android","Super App 2000","campaign_9","Super campaign 9",,,,,"44898",,"super_event","26","30","24","28"
"2022.06.29","com.super.app","android","Super App 2000","campaign_9","Super campaign 9",,,,,"610",,"super_event","16","16","14","14"
"2022.06.28","com.super.app","android","Super App 2000","campaign_9","Super campaign 9",,,,,"13294",,"super_event","26","28","22","22"
"2022.06.18","com.super.app","android","Super App 2000","campaign_9","Super campaign 9",,,,,"15096",,"super_event","10","14","10","14"
"2022.06.13","com.super.app","android","Super App 2000","campaign_9","Super campaign 9",,,,,"17666",,"super_event","16","20","8","12"
"2022.06.04","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16DJ04Y","Super AD 16DJ04Y","718750","898","164","37.74615000000001","super_event","8","10","8","8"
"2022.06.25","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16iiLJw","Super AD 16iiLJw","18018","10904","12","8.7269","super_event","0","0","0","0"
"2022.06.29","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16L8hGR","Super AD 16L8hGR","0","0","2","0.0","super_event","2","2","2","2"
"2022.06.14","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16iiLJw","Super AD 16iiLJw","32","6",,"0.0091","super_event",,,,
"2022.07.18","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16rc81y","Super AD 16rc81y","20694","12",,"0.30485","super_event",,,,
"2022.06.21","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16Mvrvm","Super AD 16Mvrvm","272","152",,"0.01625","super_event",,,,
"2022.07.01","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16dQRXR","Super AD 16dQRXR","240","142",,"0.11245","super_event",,,,
"2022.06.07","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16sutOl","Super AD 16sutOl","27996","40","8","1.27075","super_event","0","0","0","0"
"2022.07.01","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16L8hGR","Super AD 16L8hGR","0","0","4","0.0","super_event","0","0","0","0"
"2022.06.13","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16bN2GJ","Super AD 16bN2GJ","17668","28","2","0.5850000000000001","super_event","0","0","0","0"
"2022.06.13","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16L8hGR","Super AD 16L8hGR","100","42",,"0.00585","super_event",,,,
"2022.06.24","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16N7JOH","Super AD 16N7JOH","1282264","1410",,"103.67435000000002","super_event",,,,
"2022.07.26","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16DpJ5e","Super AD 16DpJ5e","206","0",,"0.04615","super_event",,,,
"2022.06.25","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16TRY90","Super AD 16TRY90","2150","292",,"0.9217","super_event",,,,
"2022.06.01","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16dEqIN","Super AD 16dEqIN","11060","12","2","0.36984999999999996","super_event","0","0","0","0"
"2022.06.20","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1658MjI","Super AD 1658MjI","4","2",,"0.0013000000000000002","super_event",,,,
"2022.06.17","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16ykSc1","Super AD 16ykSc1","110","24",,"0.0182","super_event",,,,
"2022.07.08","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1658MjI","Super AD 1658MjI","508","268",,"0.2249","super_event",,,,
"2022.06.01","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16xl9PD","Super AD 16xl9PD","2045704","2760","518","122.1779","super_event","38","54","36","46"
"2022.07.20","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16d84uy","Super AD 16d84uy","0","0","8","0.0","super_event","0","0","0","0"
"2022.07.09","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16N7JOH","Super AD 16N7JOH","392424","276","4","9.7851","super_event","4","4","2","2"
"2022.07.31","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16UB6lQ","Super AD 16UB6lQ","122716","120","2","2.4661","super_event","0","0","0","0"
"2022.07.22","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16yieB8","Super AD 16yieB8","0","0","2","0.0","super_event","0","0","0","0"
"2022.07.19","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16SzuCz","Super AD 16SzuCz","38","0",,"0.00455","super_event",,,,
"2022.07.09","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16DpJ5e","Super AD 16DpJ5e","58","0",,"0.00585","super_event",,,,
"2022.06.06","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16Qnvp6","Super AD 16Qnvp6","40","18",,"0.013000000000000001","super_event",,,,
"2022.06.05","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16TRY90","Super AD 16TRY90","24","2",,"0.00455","super_event",,,,
"2022.07.27","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16RnymO","Super AD 16RnymO","516264","718","2","16.5711","super_event","0","0","0","0"
"2022.06.30","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16DpJ5e","Super AD 16DpJ5e","120","0",,"0.039","super_event",,,,
"2022.06.20","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16sutOl","Super AD 16sutOl","26304","30","10","1.3403","super_event","0","0","0","0"
"2022.06.15","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16dEqIN","Super AD 16dEqIN","17162","24","2","0.5642","super_event","0","0","0","0"
"2022.06.06","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16bN2GJ","Super AD 16bN2GJ","13430","12",,"0.36724999999999997","super_event",,,,
"2022.07.27","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16UB6lQ","Super AD 16UB6lQ","150850","102",,"3.4073","super_event",,,,
"2022.07.10","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16v0cu6","Super AD 16v0cu6","18","0",,"0.0013000000000000002","super_event",,,,
"2022.06.22","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16FGWaT","Super AD 16FGWaT","79052","118","10","5.484699999999999","super_event","0","0","0","0"
"2022.07.10","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16RnymO","Super AD 16RnymO","1923390","2070","16","61.25275","super_event","4","4","4","4"
"2022.07.07","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16aIubw","Super AD 16aIubw","5834","12",,"0.25415000000000004","super_event",,,,
"2022.07.07","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16UB6lQ","Super AD 16UB6lQ","33318","28",,"0.9529","super_event",,,,
"2022.07.07","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16v0cu6","Super AD 16v0cu6","8","4",,"6.500000000000001E-4","super_event",,,,
"2022.07.07","com.super.app","android","Super App 2000","campaign_5","Super campaign 5",,,,,"2",,"super_event","0","0","0","0"
"2022.07.23","com.super.app","android","Super App 2000","campaign_9","Super campaign 9",,,,,"2",,"super_event","0","0","0","0"
"2022.07.30","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16VAIpg","Super AD 16VAIpg","4844","2342","2","2.08585","super_event","0","0","0","0"
"2022.07.19","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_164s39k","Super AD 164s39k","208150","176",,"3.11545","super_event",,,,
"2022.06.29","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16Mvrvm","Super AD 16Mvrvm","0","0","4","0.0","super_event","0","0","0","0"
"2022.07.10","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16dQRXR","Super AD 16dQRXR","402","234",,"0.17420000000000002","super_event",,,,
"2022.06.19","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16SmxpJ","Super AD 16SmxpJ","154","36",,"0.020800000000000003","super_event",,,,
"2022.06.29","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16dQRXR","Super AD 16dQRXR","482","298","2","0.2366","super_event","0","0","0","0"
"2022.07.20","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tDi2H","Super AD 16tDi2H","20110","13118","48","8.949200000000001","super_event","2","2","2","2"
"2022.07.31","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16OvRBM","Super AD 16OvRBM","10184","1304",,"3.70045","super_event",,,,
"2022.07.14","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16zXhnZ","Super AD 16zXhnZ","844","482",,"0.35945000000000005","super_event",,,,
"2022.06.30","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tDi2H","Super AD 16tDi2H","27514","18620","34","14.11345","super_event","0","0","0","0"
"2022.06.01","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16N7JOH","Super AD 16N7JOH","382948","256","58","12.35195","super_event","0","0","0","0"
"2022.06.26","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16dEqIN","Super AD 16dEqIN","49176","66",,"3.7167","super_event",,,,
"2022.06.06","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16FGWaT","Super AD 16FGWaT","76160","132","10","4.3992","super_event","0","2","0","2"
"2022.06.27","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tDi2H","Super AD 16tDi2H","28","16","2","0.01235","super_event","0","0","0","0"
"2022.06.12","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16bN2GJ","Super AD 16bN2GJ","17794","36","4","0.62595","super_event","0","0","0","0"
"2022.06.11","com.super.app","android","Super App 2000","campaign_6","Super campaign 6","ad_6","Super AD 6","814706","13406",,"13.65","super_event",,,,
"2022.06.18","com.super.app","android","Super App 2000","campaign_6","Super campaign 6","ad_6","Super AD 6","1891512","5836",,"11.70351","super_event",,,,
"2022.07.27","com.super.app","android","Super App 2000","campaign_6","Super campaign 6","ad_6","Super AD 6","1089292","10890","68","22.75","super_event","0","2","0","2"
"2022.06.19","com.super.app","android","Super App 2000","campaign_6","Super campaign 6","ad_6","Super AD 6","1605220","10914",,"10.72864","super_event",,,,
"2022.07.07","com.super.app","android","Super App 2000","campaign_6","Super campaign 6","ad_6","Super AD 6","1976680","7498","94","13.655005000000001","super_event","0","0","0","0"
"2022.06.05","com.super.app","android","Super App 2000","campaign_6","Super campaign 6","ad_6","Super AD 6","1184814","22512","4","13.652925","super_event","0","0","0","0"
"2022.07.02","com.super.app","android","Super App 2000","campaign_10","Super campaign 10",,,"0","41214",,"883.6750000000001","super_event",,,,
"2022.06.01","com.super.app","android","Super App 2000","campaign_10","Super campaign 10",,,"0","590558","17316","468.91","super_event","36","40","32","36"
"2022.07.28","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16OvRBM","Super AD 16OvRBM","9712","888","6","3.46385","super_event","0","0","0","0"
"2022.06.27","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1658MjI","Super AD 1658MjI","516","292","2","0.29575","super_event","0","0","0","0"
"2022.06.07","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1658MjI","Super AD 1658MjI","2","0",,"0.0019500000000000001","super_event",,,,
"2022.07.27","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_164s39k","Super AD 164s39k","182810","212","2","3.8883","super_event","0","0","0","0"
"2022.07.06","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16N7JOH","Super AD 16N7JOH","610434","474",,"18.20195","super_event",,,,
"2022.06.27","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_164s39k","Super AD 164s39k","754","8",,"0.0325","super_event",,,,
"2022.07.11","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1658MjI","Super AD 1658MjI","504","266",,"0.21515","super_event",,,,
"2022.07.28","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_164s39k","Super AD 164s39k","183284","222",,"4.1119","super_event",,,,
"2022.06.28","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_160KfFb","Super AD 160KfFb","51660","11276","12","26.357499999999998","super_event","0","0","0","0"
"2022.06.19","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16Mvrvm","Super AD 16Mvrvm","434","244",,"0.022750000000000003","super_event",,,,
"2022.07.15","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16UB6lQ","Super AD 16UB6lQ","264606","162","2","5.7661500000000006","super_event","0","0","0","0"
"2022.06.26","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16xl9PD","Super AD 16xl9PD","5159238","15952","34","688.10625","super_event","0","0","0","0"
"2022.06.17","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_162VcYT","Super AD 162VcYT","370","30",,"0.044849999999999994","super_event",,,,
"2022.06.26","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_167wQ9K","Super AD 167wQ9K","2802","114",,"1.1752","super_event",,,,
"2022.07.10","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16ZEk4H","Super AD 16ZEk4H","11884","3480","4","4.10345","super_event","0","0","0","0"
"2022.06.25","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16Mvrvm","Super AD 16Mvrvm","9702","5212","10","3.81485","super_event","0","0","0","0"
"2022.06.11","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16bN2GJ","Super AD 16bN2GJ","19724","30","4","0.6409","super_event","0","0","0","0"
"2022.07.08","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16d84uy","Super AD 16d84uy","12130","2830","8","3.2994","super_event","0","0","0","0"
"2022.06.21","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16DJ04Y","Super AD 16DJ04Y","628240","824","174","32.23675","super_event","26","34","18","24"
"2022.06.02","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16N7JOH","Super AD 16N7JOH","392934","234","72","13.414050000000001","super_event","8","8","6","6"
"2022.07.11","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16dQRXR","Super AD 16dQRXR","408","226",,"0.16965000000000002","super_event",,,,
"2022.06.26","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tke86","Super AD 16tke86","59510","142",,"9.7006","super_event",,,,
"2022.07.14","com.super.app","android","Super App 2000","campaign_10","Super campaign 10",,,"0","41214",,"0.9099999999999999","super_event",,,,
"2022.06.26","com.super.app","android","Super App 2000","campaign_10","Super campaign 10",,,"0","274372",,"3228.355","super_event",,,,
